wavelength,polarizability,Uncertainty
1011.87,-392.9,16.36
1011.88,-392.89,16.36
1011.89,-392.89,16.36
1011.9,-392.89,16.36
1011.91,-392.89,16.36
1011.92,-392.89,16.36
1011.93,-392.89,16.36
1011.94,-392.89,16.36
1011.95,-392.88,16.36
1011.96,-392.88,16.36
1011.97,-392.88,16.36
1011.98,-392.88,16.36
1011.99,-392.88,16.35
1012,-392.88,16.35
1012.01,-392.88,16.35
1012.02,-392.87,16.35
1012.03,-392.87,16.35
1012.04,-392.87,16.35
1012.05,-392.87,16.35
1012.06,-392.87,16.35
1012.07,-392.87,16.35
1012.08,-392.87,16.35
1012.09,-392.87,16.35
1012.1,-392.86,16.34
1012.11,-392.86,16.34
1012.12,-392.86,16.34
1012.13,-392.86,16.34
1012.14,-392.86,16.34
1012.15,-392.86,16.34
1012.16,-392.86,16.34
1012.17,-392.85,16.34
1012.18,-392.85,16.34
1012.19,-392.85,16.34
1012.2,-392.85,16.34
1012.21,-392.85,16.33
1012.22,-392.85,16.33
1012.23,-392.85,16.33
1012.24,-392.85,16.33
1012.25,-392.84,16.33
1012.26,-392.84,16.33
1012.27,-392.84,16.33
1012.28,-392.84,16.33
1012.29,-392.84,16.33
1012.3,-392.84,16.33
1012.31,-392.84,16.33
1012.32,-392.84,16.33
1012.33,-392.83,16.32
1012.34,-392.83,16.32
1012.35,-392.83,16.32
1012.36,-392.83,16.32
1012.37,-392.83,16.32
1012.38,-392.83,16.32
1012.39,-392.83,16.32
1012.4,-392.83,16.32
1012.41,-392.82,16.32
1012.42,-392.82,16.32
1012.43,-392.82,16.32
1012.44,-392.82,16.31
1012.45,-392.82,16.31
1012.46,-392.82,16.31
1012.47,-392.82,16.31
1012.48,-392.82,16.31
1012.49,-392.81,16.31
1012.5,-392.81,16.31
1012.51,-392.81,16.31
1012.52,-392.81,16.31
1012.53,-392.81,16.31
1012.54,-392.81,16.31
1012.55,-392.81,16.31
1012.56,-392.81,16.3
1012.57,-392.8,16.3
1012.58,-392.8,16.3
1012.59,-392.8,16.3
1012.6,-392.8,16.3
1012.61,-392.8,16.3
1012.62,-392.8,16.3
1012.63,-392.8,16.3
1012.64,-392.8,16.3
1012.65,-392.8,16.3
1012.66,-392.79,16.3
1012.67,-392.79,16.29
1012.68,-392.79,16.29
1012.69,-392.79,16.29
1012.7,-392.79,16.29
1012.71,-392.79,16.29
1012.72,-392.79,16.29
1012.73,-392.79,16.29
1012.74,-392.79,16.29
1012.75,-392.78,16.29
1012.76,-392.78,16.29
1012.77,-392.78,16.29
1012.78,-392.78,16.29
1012.79,-392.78,16.28
1012.8,-392.78,16.28
1012.81,-392.78,16.28
1012.82,-392.78,16.28
1012.83,-392.78,16.28
1012.84,-392.77,16.28
1012.85,-392.77,16.28
1012.86,-392.77,16.28
1012.87,-392.77,16.28
1012.88,-392.77,16.28
1012.89,-392.77,16.28
1012.9,-392.77,16.27
1012.91,-392.77,16.27
1012.92,-392.77,16.27
1012.93,-392.77,16.27
1012.94,-392.76,16.27
1012.95,-392.76,16.27
1012.96,-392.76,16.27
1012.97,-392.76,16.27
1012.98,-392.76,16.27
1012.99,-392.76,16.27
1013,-392.76,16.27
1013.01,-392.76,16.27
1013.02,-392.76,16.26
1013.03,-392.75,16.26
1013.04,-392.75,16.26
1013.05,-392.75,16.26
1013.06,-392.75,16.26
1013.07,-392.75,16.26
1013.08,-392.75,16.26
1013.09,-392.75,16.26
1013.1,-392.75,16.26
1013.11,-392.75,16.26
1013.12,-392.75,16.26
1013.13,-392.75,16.25
1013.14,-392.74,16.25
1013.15,-392.74,16.25
1013.16,-392.74,16.25
1013.17,-392.74,16.25
1013.18,-392.74,16.25
1013.19,-392.74,16.25
1013.2,-392.74,16.25
1013.21,-392.74,16.25
1013.22,-392.74,16.25
1013.23,-392.74,16.25
1013.24,-392.73,16.25
1013.25,-392.73,16.24
1013.26,-392.73,16.24
1013.27,-392.73,16.24
1013.28,-392.73,16.24
1013.29,-392.73,16.24
1013.3,-392.73,16.24
1013.31,-392.73,16.24
1013.32,-392.73,16.24
1013.33,-392.73,16.24
1013.34,-392.73,16.24
1013.35,-392.72,16.24
1013.36,-392.72,16.24
1013.37,-392.72,16.23
1013.38,-392.72,16.23
1013.39,-392.72,16.23
1013.4,-392.72,16.23
1013.41,-392.72,16.23
1013.42,-392.72,16.23
1013.43,-392.72,16.23
1013.44,-392.72,16.23
1013.45,-392.72,16.23
1013.46,-392.72,16.23
1013.47,-392.71,16.23
1013.48,-392.71,16.22
1013.49,-392.71,16.22
1013.5,-392.71,16.22
1013.51,-392.71,16.22
1013.52,-392.71,16.22
1013.53,-392.71,16.22
1013.54,-392.71,16.22
1013.55,-392.71,16.22
1013.56,-392.71,16.22
1013.57,-392.71,16.22
1013.58,-392.71,16.22
1013.59,-392.7,16.22
1013.6,-392.7,16.21
1013.61,-392.7,16.21
1013.62,-392.7,16.21
1013.63,-392.7,16.21
1013.64,-392.7,16.21
1013.65,-392.7,16.21
1013.66,-392.7,16.21
1013.67,-392.7,16.21
1013.68,-392.7,16.21
1013.69,-392.7,16.21
1013.7,-392.7,16.21
1013.71,-392.7,16.21
1013.72,-392.69,16.2
1013.73,-392.69,16.2
1013.74,-392.69,16.2
1013.75,-392.69,16.2
1013.76,-392.69,16.2
1013.77,-392.69,16.2
1013.78,-392.69,16.2
1013.79,-392.69,16.2
1013.8,-392.69,16.2
1013.81,-392.69,16.2
1013.82,-392.69,16.2
1013.83,-392.69,16.19
1013.84,-392.69,16.19
1013.85,-392.69,16.19
1013.86,-392.68,16.19
1013.87,-392.68,16.19
1013.88,-392.68,16.19
1013.89,-392.68,16.19
1013.9,-392.68,16.19
1013.91,-392.68,16.19
1013.92,-392.68,16.19
1013.93,-392.68,16.19
1013.94,-392.68,16.19
1013.95,-392.68,16.18
1013.96,-392.68,16.18
1013.97,-392.68,16.18
1013.98,-392.68,16.18
1013.99,-392.68,16.18
1014,-392.68,16.18
1014.01,-392.67,16.18
1014.02,-392.67,16.18
1014.03,-392.67,16.18
1014.04,-392.67,16.18
1014.05,-392.67,16.18
1014.06,-392.67,16.18
1014.07,-392.67,16.17
1014.08,-392.67,16.17
1014.09,-392.67,16.17
1014.1,-392.67,16.17
1014.11,-392.67,16.17
1014.12,-392.67,16.17
1014.13,-392.67,16.17
1014.14,-392.67,16.17
1014.15,-392.67,16.17
1014.16,-392.67,16.17
1014.17,-392.67,16.17
1014.18,-392.66,16.17
1014.19,-392.66,16.16
1014.2,-392.66,16.16
1014.21,-392.66,16.16
1014.22,-392.66,16.16
1014.23,-392.66,16.16
1014.24,-392.66,16.16
1014.25,-392.66,16.16
1014.26,-392.66,16.16
1014.27,-392.66,16.16
1014.28,-392.66,16.16
1014.29,-392.66,16.16
1014.3,-392.66,16.15
1014.31,-392.66,16.15
1014.32,-392.66,16.15
1014.33,-392.66,16.15
1014.34,-392.66,16.15
1014.35,-392.66,16.15
1014.36,-392.66,16.15
1014.37,-392.65,16.15
1014.38,-392.65,16.15
1014.39,-392.65,16.15
1014.4,-392.65,16.15
1014.41,-392.65,16.15
1014.42,-392.65,16.14
1014.43,-392.65,16.14
1014.44,-392.65,16.14
1014.45,-392.65,16.14
1014.46,-392.65,16.14
1014.47,-392.65,16.14
1014.48,-392.65,16.14
1014.49,-392.65,16.14
1014.5,-392.65,16.14
1014.51,-392.65,16.14
1014.52,-392.65,16.14
1014.53,-392.65,16.14
1014.54,-392.65,16.13
1014.55,-392.65,16.13
1014.56,-392.65,16.13
1014.57,-392.65,16.13
1014.58,-392.64,16.13
1014.59,-392.64,16.13
1014.6,-392.64,16.13
1014.61,-392.64,16.13
1014.62,-392.64,16.13
1014.63,-392.64,16.13
1014.64,-392.64,16.13
1014.65,-392.64,16.13
1014.66,-392.64,16.12
1014.67,-392.64,16.12
1014.68,-392.64,16.12
1014.69,-392.64,16.12
1014.7,-392.64,16.12
1014.71,-392.64,16.12
1014.72,-392.64,16.12
1014.73,-392.64,16.12
1014.74,-392.64,16.12
1014.75,-392.64,16.12
1014.76,-392.64,16.12
1014.77,-392.64,16.12
1014.78,-392.64,16.11
1014.79,-392.64,16.11
1014.8,-392.64,16.11
1014.81,-392.64,16.11
1014.82,-392.64,16.11
1014.83,-392.64,16.11
1014.84,-392.63,16.11
1014.85,-392.63,16.11
1014.86,-392.63,16.11
1014.87,-392.63,16.11
1014.88,-392.63,16.11
1014.89,-392.63,16.11
1014.9,-392.63,16.1
1014.91,-392.63,16.1
1014.92,-392.63,16.1
1014.93,-392.63,16.1
1014.94,-392.63,16.1
1014.95,-392.63,16.1
1014.96,-392.63,16.1
1014.97,-392.63,16.1
1014.98,-392.63,16.1
1014.99,-392.63,16.1
1015,-392.63,16.1
1015.01,-392.63,16.1
1015.02,-392.63,16.09
1015.03,-392.63,16.09
1015.04,-392.63,16.09
1015.05,-392.63,16.09
1015.06,-392.63,16.09
1015.07,-392.63,16.09
1015.08,-392.63,16.09
1015.09,-392.63,16.09
1015.1,-392.63,16.09
1015.11,-392.63,16.09
1015.12,-392.63,16.09
1015.13,-392.63,16.08
1015.14,-392.63,16.08
1015.15,-392.63,16.08
1015.16,-392.63,16.08
1015.17,-392.63,16.08
1015.18,-392.63,16.08
1015.19,-392.63,16.08
1015.2,-392.63,16.08
1015.21,-392.63,16.08
1015.22,-392.62,16.08
1015.23,-392.62,16.08
1015.24,-392.62,16.08
1015.25,-392.62,16.07
1015.26,-392.62,16.07
1015.27,-392.62,16.07
1015.28,-392.62,16.07
1015.29,-392.62,16.07
1015.3,-392.62,16.07
1015.31,-392.62,16.07
1015.32,-392.62,16.07
1015.33,-392.62,16.07
1015.34,-392.62,16.07
1015.35,-392.62,16.07
1015.36,-392.62,16.07
1015.37,-392.62,16.06
1015.38,-392.62,16.06
1015.39,-392.62,16.06
1015.4,-392.62,16.06
1015.41,-392.62,16.06
1015.42,-392.62,16.06
1015.43,-392.62,16.06
1015.44,-392.62,16.06
1015.45,-392.62,16.06
1015.46,-392.62,16.06
1015.47,-392.62,16.06
1015.48,-392.62,16.06
1015.49,-392.62,16.05
1015.5,-392.62,16.05
1015.51,-392.62,16.05
1015.52,-392.62,16.05
1015.53,-392.62,16.05
1015.54,-392.62,16.05
1015.55,-392.62,16.05
1015.56,-392.62,16.05
1015.57,-392.62,16.05
1015.58,-392.62,16.05
1015.59,-392.62,16.05
1015.6,-392.62,16.05
1015.61,-392.62,16.05
1015.62,-392.62,16.04
1015.63,-392.62,16.04
1015.64,-392.62,16.04
1015.65,-392.62,16.04
1015.66,-392.62,16.04
1015.67,-392.62,16.04
1015.68,-392.62,16.04
1015.69,-392.62,16.04
1015.7,-392.62,16.04
1015.71,-392.62,16.04
1015.72,-392.62,16.04
1015.73,-392.62,16.04
1015.74,-392.62,16.03
1015.75,-392.62,16.03
1015.76,-392.62,16.03
1015.77,-392.62,16.03
1015.78,-392.62,16.03
1015.79,-392.62,16.03
1015.8,-392.62,16.03
1015.81,-392.62,16.03
1015.82,-392.62,16.03
1015.83,-392.62,16.03
1015.84,-392.62,16.03
1015.85,-392.62,16.03
1015.86,-392.62,16.02
1015.87,-392.62,16.02
1015.88,-392.62,16.02
1015.89,-392.62,16.02
1015.9,-392.62,16.02
1015.91,-392.62,16.02
1015.92,-392.62,16.02
1015.93,-392.62,16.02
1015.94,-392.62,16.02
1015.95,-392.62,16.02
1015.96,-392.62,16.02
1015.97,-392.62,16.02
1015.98,-392.62,16.01
1015.99,-392.62,16.01
1016,-392.62,16.01
1016.01,-392.62,16.01
1016.02,-392.62,16.01
1016.03,-392.62,16.01
1016.04,-392.62,16.01
1016.05,-392.62,16.01
1016.06,-392.62,16.01
1016.07,-392.62,16.01
1016.08,-392.62,16.01
1016.09,-392.62,16.01
1016.1,-392.62,16
1016.11,-392.62,16
1016.12,-392.62,16
1016.13,-392.62,16
1016.14,-392.62,16
1016.15,-392.62,16
1016.16,-392.62,16
1016.17,-392.62,16
1016.18,-392.62,16
1016.19,-392.62,16
1016.2,-392.62,16
1016.21,-392.62,16
1016.22,-392.62,15.99
1016.23,-392.62,15.99
1016.24,-392.62,15.99
1016.25,-392.62,15.99
1016.26,-392.62,15.99
1016.27,-392.62,15.99
1016.28,-392.62,15.99
1016.29,-392.62,15.99
1016.3,-392.62,15.99
1016.31,-392.62,15.99
1016.32,-392.62,15.99
1016.33,-392.63,15.99
1016.34,-392.63,15.98
1016.35,-392.63,15.98
1016.36,-392.63,15.98
1016.37,-392.63,15.98
1016.38,-392.63,15.98
1016.39,-392.63,15.98
1016.4,-392.63,15.98
1016.41,-392.63,15.98
1016.42,-392.63,15.98
1016.43,-392.63,15.98
1016.44,-392.63,15.98
1016.45,-392.63,15.98
1016.46,-392.63,15.97
1016.47,-392.63,15.97
1016.48,-392.63,15.97
1016.49,-392.63,15.97
1016.5,-392.63,15.97
1016.51,-392.63,15.97
1016.52,-392.63,15.97
1016.53,-392.63,15.97
1016.54,-392.63,15.97
1016.55,-392.63,15.97
1016.56,-392.63,15.97
1016.57,-392.63,15.97
1016.58,-392.63,15.97
1016.59,-392.63,15.96
1016.6,-392.63,15.96
1016.61,-392.63,15.96
1016.62,-392.63,15.96
1016.63,-392.63,15.96
1016.64,-392.63,15.96
1016.65,-392.63,15.96
1016.66,-392.63,15.96
1016.67,-392.63,15.96
1016.68,-392.63,15.96
1016.69,-392.63,15.96
1016.7,-392.63,15.96
1016.71,-392.64,15.95
1016.72,-392.64,15.95
1016.73,-392.64,15.95
1016.74,-392.64,15.95
1016.75,-392.64,15.95
1016.76,-392.64,15.95
1016.77,-392.64,15.95
1016.78,-392.64,15.95
1016.79,-392.64,15.95
1016.8,-392.64,15.95
1016.81,-392.64,15.95
1016.82,-392.64,15.95
1016.83,-392.64,15.94
1016.84,-392.64,15.94
1016.85,-392.64,15.94
1016.86,-392.64,15.94
1016.87,-392.64,15.94
1016.88,-392.64,15.94
1016.89,-392.64,15.94
1016.9,-392.64,15.94
1016.91,-392.64,15.94
1016.92,-392.64,15.94
1016.93,-392.64,15.94
1016.94,-392.64,15.94
1016.95,-392.64,15.93
1016.96,-392.64,15.93
1016.97,-392.64,15.93
1016.98,-392.65,15.93
1016.99,-392.65,15.93
1017,-392.65,15.93
1017.01,-392.65,15.93
1017.02,-392.65,15.93
1017.03,-392.65,15.93
1017.04,-392.65,15.93
1017.05,-392.65,15.93
1017.06,-392.65,15.93
1017.07,-392.65,15.93
1017.08,-392.65,15.92
1017.09,-392.65,15.92
1017.1,-392.65,15.92
1017.11,-392.65,15.92
1017.12,-392.65,15.92
1017.13,-392.65,15.92
1017.14,-392.65,15.92
1017.15,-392.65,15.92
1017.16,-392.65,15.92
1017.17,-392.65,15.92
1017.18,-392.65,15.92
1017.19,-392.65,15.92
1017.2,-392.66,15.91
1017.21,-392.66,15.91
1017.22,-392.66,15.91
1017.23,-392.66,15.91
1017.24,-392.66,15.91
1017.25,-392.66,15.91
1017.26,-392.66,15.91
1017.27,-392.66,15.91
1017.28,-392.66,15.91
1017.29,-392.66,15.91
1017.3,-392.66,15.91
1017.31,-392.66,15.91
1017.32,-392.66,15.91
1017.33,-392.66,15.9
1017.34,-392.66,15.9
1017.35,-392.66,15.9
1017.36,-392.66,15.9
1017.37,-392.66,15.9
1017.38,-392.66,15.9
1017.39,-392.67,15.9
1017.4,-392.67,15.9
1017.41,-392.67,15.9
1017.42,-392.67,15.9
1017.43,-392.67,15.9
1017.44,-392.67,15.9
1017.45,-392.67,15.89
1017.46,-392.67,15.89
1017.47,-392.67,15.89
1017.48,-392.67,15.89
1017.49,-392.67,15.89
1017.5,-392.67,15.89
1017.51,-392.67,15.89
1017.52,-392.67,15.89
1017.53,-392.67,15.89
1017.54,-392.67,15.89
1017.55,-392.67,15.89
1017.56,-392.68,15.89
1017.57,-392.68,15.88
1017.58,-392.68,15.88
1017.59,-392.68,15.88
1017.6,-392.68,15.88
1017.61,-392.68,15.88
1017.62,-392.68,15.88
1017.63,-392.68,15.88
1017.64,-392.68,15.88
1017.65,-392.68,15.88
1017.66,-392.68,15.88
1017.67,-392.68,15.88
1017.68,-392.68,15.88
1017.69,-392.68,15.88
1017.7,-392.68,15.87
1017.71,-392.69,15.87
1017.72,-392.69,15.87
1017.73,-392.69,15.87
1017.74,-392.69,15.87
1017.75,-392.69,15.87
1017.76,-392.69,15.87
1017.77,-392.69,15.87
1017.78,-392.69,15.87
1017.79,-392.69,15.87
1017.8,-392.69,15.87
1017.81,-392.69,15.87
1017.82,-392.69,15.86
1017.83,-392.69,15.86
1017.84,-392.69,15.86
1017.85,-392.69,15.86
1017.86,-392.7,15.86
1017.87,-392.7,15.86
1017.88,-392.7,15.86
1017.89,-392.7,15.86
1017.9,-392.7,15.86
1017.91,-392.7,15.86
1017.92,-392.7,15.86
1017.93,-392.7,15.86
1017.94,-392.7,15.86
1017.95,-392.7,15.85
1017.96,-392.7,15.85
1017.97,-392.7,15.85
1017.98,-392.7,15.85
1017.99,-392.71,15.85
1018,-392.71,15.85
1018.01,-392.71,15.85
1018.02,-392.71,15.85
1018.03,-392.71,15.85
1018.04,-392.71,15.85
1018.05,-392.71,15.85
1018.06,-392.71,15.85
1018.07,-392.71,15.84
1018.08,-392.71,15.84
1018.09,-392.71,15.84
1018.1,-392.71,15.84
1018.11,-392.71,15.84
1018.12,-392.72,15.84
1018.13,-392.72,15.84
1018.14,-392.72,15.84
1018.15,-392.72,15.84
1018.16,-392.72,15.84
1018.17,-392.72,15.84
1018.18,-392.72,15.84
1018.19,-392.72,15.84
1018.2,-392.72,15.83
1018.21,-392.72,15.83
1018.22,-392.72,15.83
1018.23,-392.72,15.83
1018.24,-392.73,15.83
1018.25,-392.73,15.83
1018.26,-392.73,15.83
1018.27,-392.73,15.83
1018.28,-392.73,15.83
1018.29,-392.73,15.83
1018.3,-392.73,15.83
1018.31,-392.73,15.83
1018.32,-392.73,15.82
1018.33,-392.73,15.82
1018.34,-392.73,15.82
1018.35,-392.74,15.82
1018.36,-392.74,15.82
1018.37,-392.74,15.82
1018.38,-392.74,15.82
1018.39,-392.74,15.82
1018.4,-392.74,15.82
1018.41,-392.74,15.82
1018.42,-392.74,15.82
1018.43,-392.74,15.82
1018.44,-392.74,15.82
1018.45,-392.74,15.81
1018.46,-392.74,15.81
1018.47,-392.75,15.81
1018.48,-392.75,15.81
1018.49,-392.75,15.81
1018.5,-392.75,15.81
1018.51,-392.75,15.81
1018.52,-392.75,15.81
1018.53,-392.75,15.81
1018.54,-392.75,15.81
1018.55,-392.75,15.81
1018.56,-392.75,15.81
1018.57,-392.76,15.81
1018.58,-392.76,15.8
1018.59,-392.76,15.8
1018.6,-392.76,15.8
1018.61,-392.76,15.8
1018.62,-392.76,15.8
1018.63,-392.76,15.8
1018.64,-392.76,15.8
1018.65,-392.76,15.8
1018.66,-392.76,15.8
1018.67,-392.77,15.8
1018.68,-392.77,15.8
1018.69,-392.77,15.8
1018.7,-392.77,15.79
1018.71,-392.77,15.79
1018.72,-392.77,15.79
1018.73,-392.77,15.79
1018.74,-392.77,15.79
1018.75,-392.77,15.79
1018.76,-392.77,15.79
1018.77,-392.78,15.79
1018.78,-392.78,15.79
1018.79,-392.78,15.79
1018.8,-392.78,15.79
1018.81,-392.78,15.79
1018.82,-392.78,15.79
1018.83,-392.78,15.78
1018.84,-392.78,15.78
1018.85,-392.78,15.78
1018.86,-392.78,15.78
1018.87,-392.79,15.78
1018.88,-392.79,15.78
1018.89,-392.79,15.78
1018.9,-392.79,15.78
1018.91,-392.79,15.78
1018.92,-392.79,15.78
1018.93,-392.79,15.78
1018.94,-392.79,15.78
1018.95,-392.79,15.78
1018.96,-392.8,15.77
1018.97,-392.8,15.77
1018.98,-392.8,15.77
1018.99,-392.8,15.77
1019,-392.8,15.77
1019.01,-392.8,15.77
1019.02,-392.8,15.77
1019.03,-392.8,15.77
1019.04,-392.8,15.77
1019.05,-392.81,15.77
1019.06,-392.81,15.77
1019.07,-392.81,15.77
1019.08,-392.81,15.76
1019.09,-392.81,15.76
1019.1,-392.81,15.76
1019.11,-392.81,15.76
1019.12,-392.81,15.76
1019.13,-392.81,15.76
1019.14,-392.82,15.76
1019.15,-392.82,15.76
1019.16,-392.82,15.76
1019.17,-392.82,15.76
1019.18,-392.82,15.76
1019.19,-392.82,15.76
1019.2,-392.82,15.76
1019.21,-392.82,15.75
1019.22,-392.82,15.75
1019.23,-392.83,15.75
1019.24,-392.83,15.75
1019.25,-392.83,15.75
1019.26,-392.83,15.75
1019.27,-392.83,15.75
1019.28,-392.83,15.75
1019.29,-392.83,15.75
1019.3,-392.83,15.75
1019.31,-392.84,15.75
1019.32,-392.84,15.75
1019.33,-392.84,15.75
1019.34,-392.84,15.74
1019.35,-392.84,15.74
1019.36,-392.84,15.74
1019.37,-392.84,15.74
1019.38,-392.84,15.74
1019.39,-392.85,15.74
1019.4,-392.85,15.74
1019.41,-392.85,15.74
1019.42,-392.85,15.74
1019.43,-392.85,15.74
1019.44,-392.85,15.74
1019.45,-392.85,15.74
1019.46,-392.85,15.74
1019.47,-392.85,15.73
1019.48,-392.86,15.73
1019.49,-392.86,15.73
1019.5,-392.86,15.73
1019.51,-392.86,15.73
1019.52,-392.86,15.73
1019.53,-392.86,15.73
1019.54,-392.86,15.73
1019.55,-392.87,15.73
1019.56,-392.87,15.73
1019.57,-392.87,15.73
1019.58,-392.87,15.73
1019.59,-392.87,15.72
1019.6,-392.87,15.72
1019.61,-392.87,15.72
1019.62,-392.87,15.72
1019.63,-392.88,15.72
1019.64,-392.88,15.72
1019.65,-392.88,15.72
1019.66,-392.88,15.72
1019.67,-392.88,15.72
1019.68,-392.88,15.72
1019.69,-392.88,15.72
1019.7,-392.88,15.72
1019.71,-392.89,15.72
1019.72,-392.89,15.71
1019.73,-392.89,15.71
1019.74,-392.89,15.71
1019.75,-392.89,15.71
1019.76,-392.89,15.71
1019.77,-392.89,15.71
1019.78,-392.9,15.71
1019.79,-392.9,15.71
1019.8,-392.9,15.71
1019.81,-392.9,15.71
1019.82,-392.9,15.71
1019.83,-392.9,15.71
1019.84,-392.9,15.71
1019.85,-392.91,15.7
1019.86,-392.91,15.7
1019.87,-392.91,15.7
1019.88,-392.91,15.7
1019.89,-392.91,15.7
1019.9,-392.91,15.7
1019.91,-392.91,15.7
1019.92,-392.91,15.7
1019.93,-392.92,15.7
1019.94,-392.92,15.7
1019.95,-392.92,15.7
1019.96,-392.92,15.7
1019.97,-392.92,15.7
1019.98,-392.92,15.69
1019.99,-392.92,15.69
1020,-392.93,15.69
1020.01,-392.93,15.69
1020.02,-392.93,15.69
1020.03,-392.93,15.69
1020.04,-392.93,15.69
1020.05,-392.93,15.69
1020.06,-392.93,15.69
1020.07,-392.94,15.69
1020.08,-392.94,15.69
1020.09,-392.94,15.69
1020.1,-392.94,15.69
1020.11,-392.94,15.68
1020.12,-392.94,15.68
1020.13,-392.94,15.68
1020.14,-392.95,15.68
1020.15,-392.95,15.68
1020.16,-392.95,15.68
1020.17,-392.95,15.68
1020.18,-392.95,15.68
1020.19,-392.95,15.68
1020.2,-392.96,15.68
1020.21,-392.96,15.68
1020.22,-392.96,15.68
1020.23,-392.96,15.68
1020.24,-392.96,15.67
1020.25,-392.96,15.67
1020.26,-392.96,15.67
1020.27,-392.97,15.67
1020.28,-392.97,15.67
1020.29,-392.97,15.67
1020.3,-392.97,15.67
1020.31,-392.97,15.67
1020.32,-392.97,15.67
1020.33,-392.97,15.67
1020.34,-392.98,15.67
1020.35,-392.98,15.67
1020.36,-392.98,15.67
1020.37,-392.98,15.66
1020.38,-392.98,15.66
1020.39,-392.98,15.66
1020.4,-392.99,15.66
1020.41,-392.99,15.66
1020.42,-392.99,15.66
1020.43,-392.99,15.66
1020.44,-392.99,15.66
1020.45,-392.99,15.66
1020.46,-393,15.66
1020.47,-393,15.66
1020.48,-393,15.66
1020.49,-393,15.66
1020.5,-393,15.65
1020.51,-393,15.65
1020.52,-393,15.65
1020.53,-393.01,15.65
1020.54,-393.01,15.65
1020.55,-393.01,15.65
1020.56,-393.01,15.65
1020.57,-393.01,15.65
1020.58,-393.01,15.65
1020.59,-393.02,15.65
1020.6,-393.02,15.65
1020.61,-393.02,15.65
1020.62,-393.02,15.65
1020.63,-393.02,15.64
1020.64,-393.02,15.64
1020.65,-393.03,15.64
1020.66,-393.03,15.64
1020.67,-393.03,15.64
1020.68,-393.03,15.64
1020.69,-393.03,15.64
1020.7,-393.03,15.64
1020.71,-393.04,15.64
1020.72,-393.04,15.64
1020.73,-393.04,15.64
1020.74,-393.04,15.64
1020.75,-393.04,15.64
1020.76,-393.04,15.63
1020.77,-393.05,15.63
1020.78,-393.05,15.63
1020.79,-393.05,15.63
1020.8,-393.05,15.63
1020.81,-393.05,15.63
1020.82,-393.05,15.63
1020.83,-393.06,15.63
1020.84,-393.06,15.63
1020.85,-393.06,15.63
1020.86,-393.06,15.63
1020.87,-393.06,15.63
1020.88,-393.06,15.63
1020.89,-393.07,15.62
1020.9,-393.07,15.62
1020.91,-393.07,15.62
1020.92,-393.07,15.62
1020.93,-393.07,15.62
1020.94,-393.07,15.62
1020.95,-393.08,15.62
1020.96,-393.08,15.62
1020.97,-393.08,15.62
1020.98,-393.08,15.62
1020.99,-393.08,15.62
1021,-393.08,15.62
1021.01,-393.09,15.62
1021.02,-393.09,15.61
1021.03,-393.09,15.61
1021.04,-393.09,15.61
1021.05,-393.09,15.61
1021.06,-393.1,15.61
1021.07,-393.1,15.61
1021.08,-393.1,15.61
1021.09,-393.1,15.61
1021.1,-393.1,15.61
1021.11,-393.1,15.61
1021.12,-393.11,15.61
1021.13,-393.11,15.61
1021.14,-393.11,15.61
1021.15,-393.11,15.6
1021.16,-393.11,15.6
1021.17,-393.11,15.6
1021.18,-393.12,15.6
1021.19,-393.12,15.6
1021.2,-393.12,15.6
1021.21,-393.12,15.6
1021.22,-393.12,15.6
1021.23,-393.13,15.6
1021.24,-393.13,15.6
1021.25,-393.13,15.6
1021.26,-393.13,15.6
1021.27,-393.13,15.6
1021.28,-393.13,15.59
1021.29,-393.14,15.59
1021.3,-393.14,15.59
1021.31,-393.14,15.59
1021.32,-393.14,15.59
1021.33,-393.14,15.59
1021.34,-393.15,15.59
1021.35,-393.15,15.59
1021.36,-393.15,15.59
1021.37,-393.15,15.59
1021.38,-393.15,15.59
1021.39,-393.16,15.59
1021.4,-393.16,15.59
1021.41,-393.16,15.59
1021.42,-393.16,15.58
1021.43,-393.16,15.58
1021.44,-393.16,15.58
1021.45,-393.17,15.58
1021.46,-393.17,15.58
1021.47,-393.17,15.58
1021.48,-393.17,15.58
1021.49,-393.17,15.58
1021.5,-393.18,15.58
1021.51,-393.18,15.58
1021.52,-393.18,15.58
1021.53,-393.18,15.58
1021.54,-393.18,15.58
1021.55,-393.19,15.57
1021.56,-393.19,15.57
1021.57,-393.19,15.57
1021.58,-393.19,15.57
1021.59,-393.19,15.57
1021.6,-393.2,15.57
1021.61,-393.2,15.57
1021.62,-393.2,15.57
1021.63,-393.2,15.57
1021.64,-393.2,15.57
1021.65,-393.2,15.57
1021.66,-393.21,15.57
1021.67,-393.21,15.57
1021.68,-393.21,15.56
1021.69,-393.21,15.56
1021.7,-393.21,15.56
1021.71,-393.22,15.56
